ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2;nb_digits_code_INSEE;code_commune_n
COMMUNE_0000000009747349;86173;86;75;248600447.0;MOUTERRE SILLY;667;5.0;890.0;5;86173
COMMUNE_0000000009727250;59196;59;32;245900410.0;ENNETIERES EN WEPPES;1316;11.0;2931.0;5;59196
COMMUNE_0000000009751977;38465;38;84;200068542.0;SAINT VICTOR DE MORESTEL;1097;;;5;38465
COMMUNE_0000000009740077;10281;10;44;200069250.0;PAVILLON SAINTE JULIE;294;4.0;2090.0;5;10281
COMMUNE_0000000009757610;7259;7;84;240700864.0;SAINT JUST D ARDECHE;1691;14.0;1698.0;5;07259
COMMUNE_0000000009740047;10378;10;44;200066892.0;THORS;73;;;5;10378
COMMUNE_0000000009763305;66029;66;76;246600449.0;CAIXAS;146;1.0;1525.0;5;66029
COMMUNE_0000000009736549;92040;92;11;200054781.0;ISSY LES MOULINEAUX;68395;831.0;7770.0;5;92040
COMMUNE_0000000009744520;21598;21;27;242101491.0;SEIGNY;173;;;5;21598
COMMUNE_0000000009731996;8308;8;44;240800920.0;MONT SAINT MARTIN;80;;;5;08308
COMMUNE_0000000009749855;23101;23;75;200034825.0;JOUILLAT;412;3.0;795.0;5;23101
COMMUNE_0000000009728920;2831;2;32;240200600.0;WATIGNY;377;1.0;696.0;5;02831
COMMUNE_0000000009763344;2B179;2B;94;200034205.0;NOVALE;60;;;5;2B179
COMMUNE_0000000009762548;9044;9;76;200067791.0;BAULOU;168;3.0;1560.0;5;09044
COMMUNE_0000000009743230;45213;45;24;200067676.0;MONTEREAU;599;7.0;1267.0;5;45213
COMMUNE_0000000009727677;59629;59;32;245901152.0;VRED;1381;23.0;1576.0;5;59629
COMMUNE_0000000009745165;37052;37;24;200073161.0;CHANCAY;1135;11.0;1451.0;5;37052
COMMUNE_0000000009753923;17081;17;75;200041523.0;CHAMOUILLAC;375;5.0;1014.0;5;17081
COMMUNE_0000000009746474;21331;21;27;200070902.0;LABERGEMENT LES AUXONNE;327;1.0;1612.0;5;21331
COMMUNE_0000000009740391;88403;88;44;200068682.0;ROZEROTTE;193;1.0;1122.0;5;88403
COMMUNE_0000000009734502;95509;95;11;200055655.0;PUISEUX EN FRANCE;3493;52.0;3054.0;5;95509
COMMUNE_0000000009731340;2766;2;32;240200501.0;VAUDESSON;241;4.0;1393.0;5;02766
COMMUNE_0000000009728602;59241;59;32;200043263.0;FLOYON;526;4.0;1269.0;5;59241
COMMUNE_0000000009738933;61257;61;28;200071652.0;MEHOUDIN;126;1.0;735.0;5;61257
COMMUNE_0000000009740286;22333;22;53;200067460.0;SAINT VRAN;758;4.0;780.0;5;22333
COMMUNE_0000000009735827;57177;57;44;245701206.0;DIEUZE;2942;;;5;57177
COMMUNE_0000000009746459;39462;39;27;200010650.0;ROCHEFORT SUR NENON;662;3.0;1353.0;5;39462
COMMUNE_0000000009751236;69245;69;84;200040574.0;TERNAND;670;7.0;3140.0;5;69245
COMMUNE_0000000009753488;38405;38;84;200040111.0;SAINT JOSEPH DE RIVIERE;1217;5.0;1679.0;5;38405
COMMUNE_0000000009761038;64454;64;75;200072106.0;PONTIACQ VIELLEPINTE;179;;;5;64454
COMMUNE_0000000009756840;26105;26;84;200068229.0;CORNILLON SUR L OULE;69;;;5;26105
COMMUNE_0000000009762898;2B230;2B;94;200073120.0;PIEVE;109;;;5;2B230
COMMUNE_0000000009740621;72121;72;52;200072700.0;DOUILLET;333;4.0;1232.0;5;72121
COMMUNE_0000000009739623;88074;88;44;200068559.0;BRECHAINVILLE;62;;;5;88074
COMMUNE_0000000009754743;24390;24;75;200040392.0;SAINT CREPIN D AUBEROCHE;348;2.0;1492.0;5;24390
COMMUNE_0000000009738148;29245;29;53;242900801.0;SAINT DIVY;1540;10.0;1685.0;5;29245
COMMUNE_0000000009740395;88144;88;44;200068682.0;DOMEVRE SOUS MONTFORT;58;;;5;88144
COMMUNE_0000000009760870;13031;13;93;200054807.0;DESTROUSSE;3442;39.0;3360.0;5;13031
COMMUNE_0000000009734637;14570;14;28;200069532.0;VALORBIQUET;2507;37.0;1330.0;5;14570
COMMUNE_0000000009733947;2185;2;32;200072031.0;CHEZY EN ORXOIS;411;4.0;1280.0;5;02185
COMMUNE_0000000009743946;45268;45;24;200070100.0;SAINT AIGNAN LE JAILLARD;607;9.0;1528.0;5;45268
COMMUNE_0000000009749807;3147;3;84;200071470.0;LODDES;162;1.0;714.0;5;03147
COMMUNE_0000000009739387;61467;61;28;246100663.0;SEMALLE;362;2.0;791.0;5;61467
COMMUNE_0000000009755636;33330;33;75;243301355.0;POMPIGNAC;2938;34.0;3058.0;5;33330
COMMUNE_0000000009748986;36177;36;24;243600319.0;SACIERGES SAINT MARTIN;315;2.0;1032.0;5;36177
COMMUNE_0000000009745091;21203;21;27;200071017.0;COURCELLES FREMOY;125;;;5;21203
COMMUNE_0000000009756625;26338;26;84;200040459.0;SAUZET;1846;2.0;1860.0;5;26338
COMMUNE_0000000009759033;81096;81;76;200034031.0;FRAYSSE;387;6.0;1347.0;5;81096
COMMUNE_0000000009735864;54157;54;44;200041515.0;DIEULOUARD;4757;48.0;1513.0;5;54157
COMMUNE_0000000009760479;32130;32;76;200072320.0;FAGET ABBATIAL;218;2.0;1879.0;5;32130
COMMUNE_0000000009752784;38136;38;84;243800604.0;CRACHIER;501;;;5;38136
COMMUNE_0000000009729908;8047;8;44;240800862.0;BARBAISE;97;;;5;08047
COMMUNE_0000000009754302;19246;19;75;200043172.0;SAINT VIANCE;1823;13.0;1713.0;5;19246
COMMUNE_0000000009742509;21302;21;27;242101434.0;GOMMEVILLE;138;;;5;21302
COMMUNE_0000000009727347;59193;59;32;245900410.0;EMMERIN;3174;29.0;2402.0;5;59193
COMMUNE_0000000009742604;41154;41;24;200040772.0;MOREE;1078;24.0;854.0;5;41154
COMMUNE_0000000009735835;57423;57;44;245701206.0;LUBECOURT;72;;;5;57423
COMMUNE_0000000009733196;14242;14;28;200065597.0;EPRON;1635;3.0;2597.0;5;14242
COMMUNE_0000000009748694;71401;71;27;200071579.0;SAINTE CROIX;636;6.0;1534.0;5;71401
COMMUNE_0000000009742017;53119;53;52;200083392.0;HUISSERIE;4213;33.0;1820.0;5;53119
COMMUNE_0000000009728442;59198;59;32;200043404.0;EPPE SAUVAGE;275;4.0;1120.0;5;59198
COMMUNE_0000000009758900;40285;40;75;244000766.0;SAINT YAGUEN;630;13.0;1479.0;5;40285
COMMUNE_0000000009732669;14426;14;28;241400878.0;MESNIL SUR BLANGY;169;3.0;1851.0;5;14426
COMMUNE_0000000009746700;25185;25;27;200068070.0;CUSSEY SUR LISON;66;;;5;25185
COMMUNE_0000000009760420;31026;31;76;200071298.0;AURIAC SUR VENDINELLE;1035;10.0;2223.0;5;31026
COMMUNE_0000000009751168;74152;74;84;247400567.0;LOVAGNY;1301;2.0;3334.0;5;74152
COMMUNE_0000000009758312;30295;30;76;200034379.0;SAINT QUENTIN LA POTERIE;3046;44.0;2440.0;5;30295
COMMUNE_0000000009763001;65017;65;76;246500573.0;ARAGNOUET;247;10.0;1717.0;5;65017
COMMUNE_0000000009750754;63387;63;84;200071199.0;SAINT PRIEST BRAMEFANT;868;12.0;1178.0;5;63387
COMMUNE_0000000009749134;71112;71;27;200040293.0;CHATEAU;225;3.0;1451.0;5;71112
COMMUNE_0000000009754581;33100;33;75;200023794.0;CARS;1176;15.0;1131.0;5;33100
COMMUNE_0000000009745560;25290;25;27;242504371.0;GRANGE;93;;;5;25290
COMMUNE_0000000009732212;27561;27;28;200066827.0;SAINT MACLOU;617;1.0;1304.0;5;27561
COMMUNE_0000000009751308;23024;23;75;200044014.0;BLESSAC;534;4.0;623.0;5;23024
COMMUNE_0000000009738819;77447;77;11;247700057.0;SEINE PORT;1892;30.0;3312.0;5;77447
COMMUNE_0000000009727701;62724;62;32;246200299.0;ROUVROY;8698;63.0;1477.0;5;62724
COMMUNE_0000000009761426;11012;11;76;241100593.0;ARGELIERS;2111;20.0;1709.0;5;11012
COMMUNE_0000000009761431;34189;34;76;200066348.0;OLONZAC;1805;32.0;1422.0;5;34189
COMMUNE_0000000009756053;24028;24;75;200034833.0;BEAUMONTOIS EN PERIGORD;1847;30.0;1644.0;5;24028
COMMUNE_0000000009740294;22260;22;53;200067460.0;QUILLIO;553;3.0;773.0;5;22260
COMMUNE_0000000009761914;11312;11;76;200035707.0;RIBOUISSE;109;1.0;809.0;5;11312
COMMUNE_0000000009748812;79354;79;75;200069748.0;VOUHE;397;4.0;883.0;5;79354
COMMUNE_0000000009741032;35347;35;53;200039022.0;VAL D IZE;2586;32.0;1842.0;5;35347
COMMUNE_0000000009758533;30184;30;76;200034379.0;MOUSSAC;1460;15.0;2020.0;5;30184
COMMUNE_0000000009743519;52393;52;44;200027308.0;POINSENOT;49;;;5;52393
COMMUNE_0000000009748335;71227;71;27;200070316.0;GRURY;537;7.0;735.0;5;71227
COMMUNE_0000000009752729;73200;73;84;200041010.0;PLANAISE;532;2.0;1877.0;5;73200
COMMUNE_0000000009756317;33353;33;75;200069599.0;RIMONS;190;4.0;974.0;5;33353
COMMUNE_0000000009762486;2B187;2B;94;200042943.0;OLMETA DI CAPOCORSO;147;;;5;2B187
COMMUNE_0000000009761859;2B327;2B;94;200042943.0;TOMINO;218;;;5;2B327
COMMUNE_0000000009751717;73091;73;84;200068674.0;CONJUX;201;1.0;4998.0;5;73091
COMMUNE_0000000009746444;39235;39;27;243900560.0;FRAISANS;1228;7.0;1234.0;5;39235
COMMUNE_0000000009729239;80165;80;32;200071181.0;CAMPS EN AMIENOIS;185;2.0;604.0;5;80165
COMMUNE_0000000009752822;42264;42;84;200065894.0;SAINT MEDARD EN FOREZ;1070;11.0;1772.0;5;42264
COMMUNE_0000000009754481;15247;15;84;200066637.0;VALJOUZE;23;;;5;15247
COMMUNE_0000000009740951;28164;28;24;200070159.0;FRESNAY L EVEQUE;744;7.0;1641.0;5;28164
COMMUNE_0000000009755244;26232;26;84;200068781.0;PEYRUS;605;2.0;2097.0;5;26232
COMMUNE_0000000009750081;23141;23;75;200067510.0;NAILLAT;653;6.0;774.0;5;23141
COMMUNE_0000000009761579;64138;64;75;246401756.0;BORDES;2854;4.0;1654.0;5;64138
COMMUNE_0000000009746155;25397;25;27;242500361.0;MONTFERRAND LE CHATEAU;2108;7.0;1951.0;5;25397
COMMUNE_0000000009753046;38157;38;84;200077014.0;ESTRABLIN;3332;1.0;3125.0;5;38157
COMMUNE_0000000009733685;14336;14;28;200069516.0;HOTTOT LES BAGUES;477;;;5;14336
COMMUNE_0000000009746190;21038;21;27;200070902.0;AUXONNE;7683;20.0;1179.0;5;21038
COMMUNE_0000000009755432;5064;5;93;200068096.0;CHAPELLE EN VALGAUDEMAR;102;1.0;400.0;5;05064
COMMUNE_0000000009751129;17125;17;75;200041689.0;COURCELLES;474;5.0;1210.0;5;17125
COMMUNE_0000000009738312;51652;51;44;200066835.0;VOUARCES;65;;;5;51652
COMMUNE_0000000009732776;50481;50;28;200067031.0;SAINT GERMAIN SUR AY;910;40.0;2051.0;5;50481
COMMUNE_0000000009757025;4085;4;93;200068765.0;FAUCON DU CAIRE;50;1.0;1121.0;5;04085
COMMUNE_0000000009730858;57565;57;44;245701404.0;REDANGE;993;;;5;57565
COMMUNE_0000000009753562;42006;42;84;200065886.0;APINAC;419;4.0;1652.0;5;42006
COMMUNE_0000000009750509;42025;42;84;200035202.0;BOYER;200;1.0;800.0;5;42025
COMMUNE_0000000009736418;55424;55;44;245501184.0;REMENNECOURT;55;;;5;55424
COMMUNE_0000000009762457;65470;65;76;200069300.0;VIGER;135;2.0;2178.0;5;65470
COMMUNE_0000000009754397;38158;38;84;200040715.0;EYBENS;10391;64.0;2945.0;5;38158
COMMUNE_0000000009739499;29139;29;53;200067197.0;LOPEREC;850;4.0;1462.0;5;29139
COMMUNE_0000000009755899;5052;5;93;200067452.0;EYGLIERS;776;7.0;2545.0;5;05052
COMMUNE_0000000009727394;62267;62;32;200069037.0;DENNEBROEUCQ;385;9.0;982.0;5;62267
COMMUNE_0000000009757716;47210;47;75;200068922.0;PORT SAINTE MARIE;1944;18.0;1084.0;5;47210
COMMUNE_0000002200276509;24259;24;75;200069094.0;EYRAUD CREMPSE MAURENS;1600;;;5;24259
COMMUNE_0000000009740028;52084;52;44;200044253.0;BUSSON;38;;;5;52084
COMMUNE_0000000009748489;71454;71;27;200071579.0;SAINT MARTIN DU MONT;206;5.0;1405.0;5;71454
COMMUNE_0000000009748649;85008;85;52;248500589.0;AUBIGNY LES CLOUZEAUX;6430;69.0;1883.0;5;85008
COMMUNE_0000000009757142;46007;46;76;200023737.0;ARCAMBAL;997;6.0;1107.0;5;46007
COMMUNE_0000000009739822;53061;53;52;200055887.0;CHARCHIGNE;495;7.0;885.0;5;53061
COMMUNE_0000000009728461;59223;59;32;200043321.0;FAVRIL;516;6.0;872.0;5;59223
COMMUNE_0000000009754841;7177;7;84;200073096.0;PLATS;851;10.0;1520.0;5;07177
COMMUNE_0000000009753552;42031;42;84;244200770.0;CALOIRE;328;4.0;2477.0;5;42031
COMMUNE_0000000009754150;16365;16;75;200029734.0;SAUVIGNAC;104;;;5;16365
ARR_MUNI0000000009760877;13214;13;93;;MARSEILLE 14E ARRONDISSEMENT;62199;536.0;1778.0;5;13214
COMMUNE_0000000009743352;56045;56;53;245614383.0;COURS;669;10.0;1419.0;5;56045
COMMUNE_0000000009745881;25147;25;27;242500361.0;CHEMAUDIN ET VAUX;1890;3.0;2126.0;5;25147
COMMUNE_0000000009748240;85246;85;52;248500340.0;SAINT MARTIN DES NOYERS;2321;28.0;1325.0;5;85246
COMMUNE_0000000009734682;14461;14;28;200066710.0;MUTRECY;359;;;5;14461
COMMUNE_0000000009730518;54234;54;44;245400262.0;GORCY;2710;23.0;1919.0;5;54234
COMMUNE_0000000009746417;25400;25;27;200068070.0;MONTGESOYE;472;3.0;1619.0;5;25400
COMMUNE_0000000009746734;21148;21;27;242101509.0;CHARREY SUR SAONE;353;;;5;21148
COMMUNE_0000000009732827;57736;57;44;200067957.0;VRY;590;;;5;57736
COMMUNE_0000000009734480;60527;60;32;246000871.0;REEZ FOSSE MARTIN;150;2.0;2569.0;5;60527
COMMUNE_0000000009750831;16164;16;75;200072049.0;HIESSE;243;1.0;605.0;5;16164
COMMUNE_0000000009755420;33162;33;75;243300316.0;EYSINES;23120;321.0;3387.0;5;33162
COMMUNE_0000000009762941;9088;9;76;200066363.0;CAYCHAX;14;2.0;651.0;5;09088
COMMUNE_0000000009760359;34213;34;76;200066355.0;POUSSAN;6001;82.0;2478.0;5;34213
COMMUNE_0000000009751270;63424;63;84;200070753.0;SURAT;567;5.0;1324.0;5;63424
COMMUNE_0000000009746262;58026;58;27;200067692.0;BEAULIEU;168;1.0;625.0;5;58026
COMMUNE_0000000009760183;81251;81;76;248100158.0;SAINT GERMAIN DES PRES;914;5.0;1552.0;5;81251
COMMUNE_0000000009743910;89277;89;27;200067080.0;NITRY;366;6.0;928.0;5;89277
COMMUNE_0000000009754444;43172;43;84;244300307.0;SAINT BONNET LE FROID;260;;;5;43172
COMMUNE_0000000009758361;12129;12;76;241200914.0;LESTRADE ET THOUELS;487;2.0;827.0;5;12129
COMMUNE_0000000009753538;42101;42;84;244200622.0;GRAIX;149;;;5;42101
COMMUNE_0000000009757089;48030;48;76;200069128.0;BRENOUX;379;1.0;2118.0;5;48030
COMMUNE_0000000009740239;53144;53;52;200055887.0;MARCILLE LA VILLE;816;11.0;1114.0;5;53144
COMMUNE_0000000009744981;25556;25;27;200068294.0;TALLANS;49;;;5;25556
COMMUNE_0000000009735376;55353;55;44;200034874.0;MONTSEC;84;;;5;55353
COMMUNE_0000000009763402;2B356;2B;94;200015162.0;ZALANA;141;;;5;2B356
COMMUNE_0000000009751159;74176;74;84;200066793.0;MENTHON SAINT BERNARD;1893;7.0;5217.0;5;74176
COMMUNE_0000000009732892;55043;55;44;200049187.0;BELLEVILLE SUR MEUSE;3092;17.0;1498.0;5;55043
COMMUNE_0000000009728995;80264;80;32;248000747.0;ECLUSIER VAUX;81;1.0;694.0;5;80264
COMMUNE_0000000009747763;36145;36;24;243600343.0;OBTERRE;196;2.0;609.0;5;36145
COMMUNE_0000000009749422;23139;23;75;200041556.0;MOUTIER MALCARD;527;8.0;954.0;5;23139
COMMUNE_0000000009727413;62887;62;32;200069029.0;WIDEHEM;245;;;5;62887
COMMUNE_0000000009747625;39053;39;27;200069623.0;BIEF DU FOURG;196;;;5;39053
COMMUNE_0000000009737220;22041;22;53;200065928.0;COATASCORN;256;2.0;1245.0;5;22041
COMMUNE_0000000009732915;8271;8;44;240800920.0;MANRE;100;;;5;08271
COMMUNE_0000000009739185;52356;52;44;200044253.0;NOMECOURT;109;;;5;52356
COMMUNE_0000000009761235;31332;31;76;200071298.0;MAUVAISIN;241;2.0;1063.0;5;31332
COMMUNE_0000000009748039;85113;85;52;;ILE D YEU;4789;104.0;4051.0;5;85113
COMMUNE_0000000009732721;14400;14;28;241400555.0;MANOIR;217;;;5;14400
COMMUNE_0000000009761823;64139;64;75;200067254.0;BOSDARROS;1019;3.0;2384.0;5;64139
COMMUNE_0000000009744324;49257;49;52;200068955.0;RAIRIES;1006;6.0;1427.0;5;49257
COMMUNE_0000000009742036;35250;35;53;243500139.0;SAINT ARMEL;1869;32.0;2036.0;5;35250
COMMUNE_0000000009748054;39091;39;27;200069623.0;CHALESMES;92;;;5;39091
COMMUNE_0000000009757294;12176;12;76;241200187.0;ONET LE CHATEAU;11972;47.0;1681.0;5;12176
COMMUNE_0000000009752276;69148;69;84;246900740.0;ORLIENAS;2408;27.0;3222.0;5;69148
COMMUNE_0000000009741760;56047;56;53;245614433.0;CREDIN;1543;12.0;1154.0;5;56047
COMMUNE_0000000009739955;88331;88;44;200042000.0;NONZEVILLE;50;;;5;88331
COMMUNE_0000000009728274;59186;59;32;200043263.0;ECCLES;86;;;5;59186
COMMUNE_0000000009740666;35245;35;53;243500139.0;ROMILLE;3891;44.0;1917.0;5;35245
COMMUNE_0000000009760564;64177;64;75;200039204.0;CASTETIS;617;1.0;1852.0;5;64177
COMMUNE_0000000009759223;34195;34;76;200022986.0;PEGAIROLLES DE BUEGES;46;;;5;34195
COMMUNE_0000000009733081;27202;27;28;200072312.0;DAUBEUF PRES VATTEVILLE;472;;;5;27202
COMMUNE_0000000009759474;12163;12;76;200067163.0;MURASSON;186;;;5;12163
COMMUNE_0000000009754307;19153;19;75;200043172.0;OBJAT;3652;53.0;1459.0;5;19153
COMMUNE_0000000009759424;30020;30;76;243000593.0;AUBORD;2384;28.0;2195.0;5;30020
COMMUNE_0000000009755485;7150;7;84;200041465.0;MARIAC;581;5.0;1333.0;5;07150
COMMUNE_0000000009757667;12259;12;76;200069383.0;SANVENSA;658;;;5;12259
COMMUNE_0000000009751267;63095;63;84;200070712.0;CHARNAT;212;;;5;63095
COMMUNE_0000000009730750;76038;76;28;200070449.0;AUTHIEUX RATIEVILLE;411;3.0;1760.0;5;76038
COMMUNE_0000000009760653;34218;34;76;200042653.0;PRADES SUR VERNAZOBRE;309;4.0;2507.0;5;34218
COMMUNE_0000000009739802;72002;72;52;200072676.0;AILLIERES BEAUVOIR;219;3.0;941.0;5;72002
COMMUNE_0000000009733041;60512;60;32;246000582.0;POUILLY;153;1.0;2082.0;5;60512
COMMUNE_0000000009739574;88166;88;44;200068369.0;EVAUX ET MENIL;356;2.0;1292.0;5;88166
COMMUNE_0000000009759040;81218;81;76;248100737.0;PUYGOUZON;3417;30.0;1785.0;5;81218
COMMUNE_0000000009753138;19027;19;75;200066645.0;BONNEFOND;112;2.0;932.0;5;19027
COMMUNE_0000000009763382;66043;66;76;200049211.0;CASTEIL;135;2.0;1220.0;5;66043
COMMUNE_0000000009728980;80487;80;32;200037059.0;LONGAVESNES;89;2.0;1104.0;5;80487
COMMUNE_0000000009751274;63443;63;84;200070753.0;VARENNES SUR MORGE;402;3.0;1597.0;5;63443
COMMUNE_0000000009756295;24279;24;75;200040889.0;MONMARVES;63;;;5;24279
COMMUNE_0000000009732047;2195;2;32;240200501.0;CIRY SALSOGNE;924;6.0;1393.0;5;02195
COMMUNE_0000000009748703;71261;71;27;200071538.0;LOISY;644;8.0;1031.0;5;71261
COMMUNE_0000000009739752;28013;28;24;200069953.0;AUNAY SOUS AUNEAU;1468;22.0;1944.0;5;28013
COMMUNE_0000000009758419;82008;82;76;248200016.0;AUVILLAR;919;11.0;1130.0;5;82008
COMMUNE_0000000009744117;70579;70;27;247000722.0;VYANS LE VAL;466;5.0;1681.0;5;70579
COMMUNE_0000000009738309;10408;10;44;200070126.0;VIAPRES LE PETIT;121;2.0;1314.0;5;10408
COMMUNE_0000000009758102;84115;84;93;248400053.0;SAINT PIERRE DE VASSOLS;521;;;5;84115
COMMUNE_0000000009740865;10260;10;44;200069250.0;MOUSSEY;636;5.0;1921.0;5;10260
COMMUNE_0000000009729312;8237;8;44;200067759.0;JOIGNY SUR MEUSE;682;;;5;08237
COMMUNE_0000000009746545;58080;58;27;200067692.0;COLLANCELLE;178;2.0;1371.0;5;58080
COMMUNE_0000000009747928;71551;71;27;200070530.0;UCHON;102;2.0;1603.0;5;71551
COMMUNE_0000000009761548;65153;65;76;200070803.0;COUSSAN;119;;;5;65153
COMMUNE_0000000009758980;30179;30;76;243000684.0;MONTFRIN;3212;51.0;1879.0;5;30179
COMMUNE_0000000009747106;86044;86;75;248600447.0;CEAUX EN LOUDUN;566;6.0;1038.0;5;86044
COMMUNE_0000000009759433;30004;30;76;243000569.0;AIGUES VIVES;3271;45.0;2465.0;5;30004
COMMUNE_0000000009761753;31398;31;76;200072643.0;NIZAN GESSE;80;;;5;31398
COMMUNE_0000000009757410;26292;26;84;200068229.0;SAINT AUBAN SUR L OUVEZE;215;1.0;2500.0;5;26292
COMMUNE_0000000009753292;38406;38;84;200085751.0;SAINT JULIEN DE L HERMS;147;;;5;38406
COMMUNE_0000000009746830;36191;36;24;200068880.0;SAINT FLORENTIN;539;4.0;867.0;5;36191
COMMUNE_0000000009732926;51493;51;44;200067213.0;SAINT LEONARD;108;1.0;4271.0;5;51493
COMMUNE_0000000009762820;11130;11;76;200043776.0;ESPEZEL;195;3.0;762.0;5;11130
COMMUNE_0000000009749643;23022;23;75;200067544.0;BETETE;364;2.0;1045.0;5;23022
COMMUNE_0000000009733379;55419;55;44;200066116.0;RECICOURT;170;;;5;55419
COMMUNE_0000000009736944;51195;51;44;200034718.0;COUVROT;866;9.0;1297.0;5;51195
COMMUNE_0000000009757832;12194;12;76;200068831.0;QUINS;839;1.0;1747.0;5;12194
COMMUNE_0000000009756674;48165;48;76;244800470.0;SAINT LAURENT DE MURET;187;3.0;1359.0;5;48165
COMMUNE_0000000009750803;23014;23;75;200067510.0;AZAT CHATENET;110;;;5;23014
COMMUNE_0000000009760672;81160;81;76;248100158.0;MASSAGUEL;409;7.0;1564.0;5;81160
COMMUNE_0000000009756765;47131;47;75;200030674.0;LAGUPIE;737;10.0;1597.0;5;47131
COMMUNE_0000000009740956;28411;28;24;200070159.0;VILLARS;171;2.0;1073.0;5;28411
COMMUNE_0000000009745094;21608;21;27;242101442.0;SINCEY LES ROUVRAY;103;;;5;21608
COMMUNE_0000000009762228;65216;65;76;246500482.0;HAUBAN;109;2.0;2520.0;5;65216
COMMUNE_0000000009759212;30018;30;76;243000296.0;ASPERES;518;10.0;2328.0;5;30018
COMMUNE_0000000009733289;57264;57;44;200070746.0;GUEBENHOUSE;427;;;5;57264
COMMUNE_0000000009751342;16157;16;75;200072049.0;GRAND MADIEU;173;1.0;1551.0;5;16157
COMMUNE_0000000009734600;27439;27;28;200071454.0;NORMANVILLE;1083;1.0;949.0;5;27439
COMMUNE_0000000009762693;9336;9;76;240900464.0;VILLENEUVE D OLMES;1002;15.0;926.0;5;09336
COMMUNE_0000000009759456;34066;34;76;200022986.0;CAZEVIEILLE;184;1.0;2674.0;5;34066
COMMUNE_0000000009759348;40145;40;75;244000824.0;LARRIVIERE SAINT SAVIN;656;4.0;1484.0;5;40145
COMMUNE_0000000009759199;30138;30;76;243000643.0;LANGLADE;2175;23.0;2465.0;5;30138
COMMUNE_0000000009731358;60032;60;32;246000749.0;AUTRECHES;744;10.0;1543.0;5;60032
COMMUNE_0000000009750650;17413;17;75;241700434.0;SAINT VIVIEN;1252;19.0;2762.0;5;17413
COMMUNE_0000000009758368;81186;81;76;200040905.0;MOULARES;280;1.0;962.0;5;81186
COMMUNE_0000000009729364;2182;2;32;240200444.0;CHEVENNES;130;1.0;870.0;5;02182
COMMUNE_0000000009762058;64533;64;75;200067106.0;TARDETS SORHOLUS;551;1.0;470.0;5;64533
COMMUNE_0000000009763204;2B248;2B;94;200073138.0;PRATO DI GIOVELLINA;43;;;5;2B248
COMMUNE_0000000009756404;7157;7;84;200071405.0;MEYSSE;1303;6.0;1748.0;5;07157
COMMUNE_0000000009734824;57560;57;44;200067502.0;RACRANGE;595;;;5;57560
COMMUNE_0000000009751734;1233;1;84;240100883.0;MARCHAMP;131;2.0;2304.0;5;01233
COMMUNE_0000000009740529;77041;77;11;200072346.0;BOISSY AUX CAILLES;296;4.0;2138.0;5;77041
COMMUNE_0000000009736112;27419;27;28;200071454.0;MOUETTES;772;3.0;2075.0;5;27419
COMMUNE_0000000009742319;53257;53;52;200033298.0;SAULGES;313;4.0;923.0;5;53257
COMMUNE_0000000009752009;69244;69;84;200046977.0;TASSIN LA DEMI LUNE;22356;353.0;3774.0;5;69244
COMMUNE_0000000009731036;60498;60;32;246000566.0;PLESSIER SUR SAINT JUST;507;5.0;1614.0;5;60498
COMMUNE_0000000009759467;34121;34;76;200042646.0;JONCELS;312;4.0;1421.0;5;34121
COMMUNE_0000000009746256;58133;58;27;200067692.0;HERY;73;2.0;515.0;5;58133
COMMUNE_0000000009746101;44084;44;52;200067866.0;LOROUX BOTTEREAU;8126;96.0;2347.0;5;44084
COMMUNE_0000000009749387;3067;3;84;200071470.0;CHATELPERRON;147;1.0;625.0;5;03067
COMMUNE_0000000009729892;8327;8;44;200041630.0;NOUVION SUR MEUSE;2255;12.0;1379.0;5;08327
COMMUNE_0000000009739751;28074;28;24;200069953.0;CHAPELLE D AUNAINVILLE;279;6.0;1711.0;5;28074
COMMUNE_0000000009760219;32334;32;76;200023620.0;PUJAUDRAN;1495;10.0;2656.0;5;32334
COMMUNE_0000000009762424;65309;65;76;200070787.0;MAZOUAU;16;;;5;65309
COMMUNE_0000000009743773;90104;90;27;200069052.0;VEZELOIS;951;5.0;1937.0;5;90104
COMMUNE_0000000009738651;54130;54;44;200067643.0;CLAYEURES;190;;;5;54130
COMMUNE_0000000009751980;38135;38;84;200068542.0;COURTENAY;1276;2.0;1027.0;5;38135
COMMUNE_0000000009741301;28029;28;24;200070159.0;BAZOCHES LES HAUTES;316;7.0;1364.0;5;28029
COMMUNE_0000000009738870;28052;28;24;200033181.0;BOUGLAINVAL;775;18.0;1964.0;5;28052
COMMUNE_0000000009756566;33077;33;75;243301264.0;CABANAC ET VILLAGRAINS;2375;30.0;2435.0;5;33077
COMMUNE_0000000009742208;89156;89;27;200067304.0;ESNON;392;4.0;975.0;5;89156
COMMUNE_0000000009761172;34161;34;76;243400488.0;MONTADY;3929;46.0;1996.0;5;34161
COMMUNE_0000000009736552;92012;92;11;200054781.0;BOULOGNE BILLANCOURT;119645;1693.0;8648.0;5;92012
COMMUNE_0000000009752456;73216;73;84;200068997.0;ROGNAIX;473;1.0;3040.0;5;73216
COMMUNE_0000000009736861;54219;54;44;200070589.0;GELLENONCOURT;76;;;5;54219
